檢核,說明,林管處,工作站,"樣區
編號","樣點
代號","樣區
名稱","樣區樣點
編號","TWD97_X
","TWD97_Y
",經度,緯度,,
檢核ok,,羅東,南澳,A07-09,3,神祕湖B,A07-09-03,325164,2699503,121.741067,24.39981,,3251642699503
檢核ok,,羅東,南澳,A07-09,4,神祕湖B,A07-09-04,325276,2699329,121.742162,24.39823,,3252762699329
檢核ok,,羅東,南澳,A07-09,5,神祕湖B,A07-09-05,325494,2699221,121.744306,24.39725,,3254942699221
檢核ok,,羅東,南澳,A07-09,6,神祕湖B,A07-09-06,325611,2699048,121.74545,24.39568,,3256112699048
檢核ok,,羅東,南澳,A15-02,1,大濁水林道,A15-02-01,325118,2690469,121.740139,24.31825,,3251182690469
檢核ok,,羅東,南澳,A15-02,2,大濁水林道,A15-02-02,324428,2690617,121.733349,24.31962,,3244282690617
檢核ok,,羅東,南澳,A15-02,3,大濁水林道,A15-02-03,324226,2690622,121.731359,24.31967,,3242262690622
檢核ok,,羅東,南澳,A15-02,4,大濁水林道,A15-02-04,324726,2690733,121.736291,24.32065,,3247262690733
檢核ok,,羅東,南澳,A15-02,5,大濁水林道,A15-02-05,324914,2690801,121.738147,24.32126,,3249142690801
檢核ok,,羅東,南澳,A15-02,6,大濁水林道,A15-02-06,325070,2690661,121.739676,24.31999,,3250702690661
檢核ok,,羅東,南澳,南澳1,1,和區2林班,南澳1-01,323585,2690286,121.725026,24.31667,,3235852690286
檢核ok,,羅東,南澳,南澳1,2,和區2林班,南澳1-02,323627,2690082,121.725429,24.31483,,3236272690082
檢核ok,,羅東,南澳,南澳1,3,和區2林班,南澳1-03,323424,2690063,121.723429,24.31467,,3234242690063
檢核ok,,羅東,南澳,南澳1,4,和區2林班,南澳1-04,323286,2689914,121.722061,24.31333,,3232862689914
檢核ok,,羅東,南澳,南澳1,5,和區2林班,南澳1-05,323090,2689863,121.720128,24.31288,,3230902689863
檢核ok,,羅東,南澳,南澳1,6,和區2林班,南澳1-06,322897,2689910,121.718229,24.31331,,3228972689910
檢核ok,,羅東,南澳,南澳2,1,和區91林班,南澳2-01,329408,2697575,121.7828,24.38219,,3294082697575
檢核ok,,羅東,南澳,南澳2,2,和區91林班,南澳2-02,329467,2697792,121.783394,24.38415,,3294672697792
檢核ok,,羅東,南澳,南澳2,3,和區91林班,南澳2-03,329399,2697976,121.782734,24.38582,,3293992697976
檢核ok,,羅東,南澳,南澳2,4,和區91林班,南澳2-04,329358,2698179,121.782341,24.38765,,3293582698179
檢核ok,,羅東,南澳,南澳2,5,和區91林班,南澳2-05,329219,2698354,121.78098,24.38924,,3292192698354
檢核ok,,羅東,南澳,南澳2,6,和區91林班,南澳2-06,329014,2698519,121.778969,24.39074,,3290142698519
檢核ok,,羅東,南澳,南澳3,1,和區88林班,南澳3-01,327015,2691473,121.758883,24.32722,,3270152691473
檢核ok,,羅東,南澳,南澳3,2,和區88林班,南澳3-02,326986,2691626,121.758606,24.32861,,3269862691626
檢核ok,,羅東,南澳,南澳3,3,和區88林班,南澳3-03,326817,2691533,121.756935,24.32777,,3268172691533
檢核ok,,羅東,南澳,南澳3,4,和區88林班,南澳3-04,326452,2691346,121.753329,24.32610,,3264522691346
檢核ok,,羅東,南澳,南澳3,5,和區88林班,南澳3-05,326227,2691222,121.751106,24.32500,,3262272691222
檢核ok,,羅東,南澳,南澳3,6,和區88林班,南澳3-06,326197,2691499,121.750825,24.32750,,3261972691499
檢核ok,,羅東,南澳,南澳4,1,南區62林班,南澳4-01,327471,2710951,121.764435,24.50305,,3274712710951
檢核ok,,羅東,南澳,南澳4,2,南區62林班,南澳4-02,327302,2711134,121.762777,24.50471,,3273022711134
檢核ok,,羅東,南澳,南澳4,3,南區62林班,南澳4-03,327132,2711226,121.761105,24.50555,,3271322711226
檢核ok,,羅東,南澳,南澳4,4,南區62林班,南澳4-04,326964,2711071,121.759439,24.50416,,3269642711071
檢核ok,,羅東,南澳,南澳4,5,南區62林班,南澳4-05,326739,2710978,121.757214,24.50333,,3267392710978
檢核ok,,羅東,南澳,南澳4,6,南區62林班,南澳4-06,326457,2711099,121.754438,24.50444,,3264572711099
檢核ok,,羅東,南澳,南澳5,1,南區82、83林班,南澳5-01,322069,2702061,121.710684,24.42305,,3220692702061
檢核ok,,羅東,南澳,南澳5,2,南區82、83林班,南澳5-02,321779,2701993,121.707821,24.42245,,3217792701993
檢核ok,,羅東,南澳,南澳5,3,南區82、83林班,南澳5-03,321162,2702427,121.701759,24.42640,,3211622702427
檢核ok,,羅東,南澳,南澳5,4,南區82、83林班,南澳5-04,320988,2702358,121.700039,24.42578,,3209882702358
檢核ok,,羅東,南澳,南澳5,5,南區82、83林班,南澳5-05,320831,2701960,121.698471,24.42220,,3208312701960
檢核ok,,羅東,南澳,南澳5,6,南區82、83林班,南澳5-06,320690,2701938,121.69708,24.42200,,3206902701938
檢核ok,,羅東,台北,A04-02,1,台北縣坪林台灣油杉自然保留區※,A04-02-01,318673,2756360,121.679849,24.91343,,3186732756360
檢核ok,,羅東,台北,A04-02,2,台北縣坪林台灣油杉自然保留區※,A04-02-02,318606,2756151,121.679175,24.91154,,3186062756151
檢核ok,,羅東,台北,A04-02,3,台北縣坪林台灣油杉自然保留區※,A04-02-03,318511,2755949,121.678225,24.90972,,3185112755949
檢核ok,,羅東,台北,A04-02,4,台北縣坪林台灣油杉自然保留區※,A04-02-04,318721,2755800,121.680296,24.90837,,3187212755800
檢核ok,,羅東,台北,A04-02,5,台北縣坪林台灣油杉自然保留區※,A04-02-05,318215,2755756,121.675285,24.90799,,3182152755756
檢核ok,,羅東,台北,A04-02,6,台北縣坪林台灣油杉自然保留區※,A04-02-06,318341,2755440,121.676517,24.90513,,3183412755440
檢核ok,,羅東,台北,A04-02,7,台北縣坪林台灣油杉自然保留區※,A04-02-07,318400,2755253,121.677092,24.90344,,3184002755253
檢核ok,,羅東,台北,A04-02,8,台北縣坪林台灣油杉自然保留區※,A04-02-08,318274,2755073,121.675836,24.90182,,3182742755073
檢核ok,,羅東,台北,A04-02,9,台北縣坪林台灣油杉自然保留區※,A04-02-09,318025,2754838,121.67336,24.89971,,3180252754838
檢核ok,,羅東,台北,A04-02,10,台北縣坪林台灣油杉自然保留區※,A04-02-10,317917,2754483,121.672273,24.89651,,3179172754483
檢核ok,,羅東,台北,A04-13,1,雙溪泰平,A04-13-01,332701,2763339,121.81913,24.97573,,3327012763339
檢核ok,,羅東,台北,A04-13,2,雙溪泰平,A04-13-02,332467,2763050,121.816795,24.97313,,3324672763050
檢核ok,,羅東,台北,A04-13,3,雙溪泰平,A04-13-03,331991,2763213,121.81209,24.97463,,3319912763213
檢核ok,,羅東,台北,A04-13,4,雙溪泰平,A04-13-04,331934,2763440,121.811539,24.97668,,3319342763440
檢核ok,,羅東,台北,A04-13,5,雙溪泰平,A04-13-05,331932,2762880,121.811486,24.97163,,3319322762880
檢核ok,,羅東,台北,A04-13,6,雙溪泰平,A04-13-06,331832,2762690,121.810485,24.96992,,3318322762690
檢核ok,,羅東,台北,A04-13,7,雙溪泰平,A04-13-07,332166,2762766,121.813797,24.97059,,3321662762766
檢核ok,,羅東,台北,台北1,1,金山磺溪頭,台北1-01,309726,2789019,121.592696,25.20864,,3097262789019
檢核ok,,羅東,台北,台北1,2,金山磺溪頭,台北1-02,309426,2789099,121.589723,25.20938,,3094262789099
檢核ok,,羅東,台北,台北1,3,金山磺溪頭,台北1-03,309221,2789205,121.587693,25.21034,,3092212789205
檢核ok,,羅東,台北,台北1,4,金山磺溪頭,台北1-04,308846,2789023,121.583964,25.20871,,3088462789023
檢核ok,,羅東,台北,台北1,5,金山磺溪頭,台北1-05,308670,2788900,121.582212,25.20761,,3086702788900
檢核ok,,羅東,台北,台北1,6,金山磺溪頭,台北1-06,308478,2788764,121.580301,25.20639,,3084782788764
檢核ok,,羅東,台北,台北1,7,金山磺溪頭,台北1-07,308557,2789156,121.581102,25.20993,,3085572789156
檢核ok,,羅東,台北,台北2,1,北投沙帽山,台北2-01,305101,2782360,121.546533,25.14870,,3051012782360
檢核ok,,羅東,台北,台北2,2,北投沙帽山,台北2-02,304763,2782194,121.543174,25.14722,,3047632782194
檢核ok,,羅東,台北,台北2,3,北投沙帽山,台北2-03,304459,2781988,121.540151,25.14537,,3044592781988
檢核ok,,羅東,台北,台北2,4,北投沙帽山,台北2-04,304251,2781919,121.538085,25.14475,,3042512781919
檢核ok,,羅東,台北,台北2,5,北投沙帽山,台北2-05,304018,2781757,121.535768,25.14330,,3040182781757
檢核ok,,羅東,台北,台北2,6,北投沙帽山,台北2-06,304271,2782587,121.53831,25.15078,,3042712782587
檢核ok,,羅東,台北,台北2,7,北投沙帽山,台北2-07,303192,2781927,121.527582,25.14486,,3031922781927
檢核ok,,羅東,台北,台北3,1,汐止四分尾山,台北3-01,318800,2770798,121.681824,25.04376,,3188002770798
檢核ok,,羅東,台北,台北3,2,汐止四分尾山,台北3-02,318708,2770470,121.680896,25.04081,,3187082770470
檢核ok,,羅東,台北,台北3,3,汐止四分尾山,台北3-03,318818,2770256,121.681976,25.03887,,3188182770256
檢核ok,,羅東,台北,台北3,4,汐止四分尾山,台北3-04,318627,2769669,121.680054,25.03358,,3186272769669
檢核ok,,羅東,台北,台北3,5,汐止四分尾山,台北3-05,318384,2769884,121.677657,25.03553,,3183842769884
檢核ok,,羅東,台北,台北3,6,汐止四分尾山,台北3-06,318242,2770395,121.676275,25.04015,,3182422770395
檢核ok,,羅東,台北,台北3,7,汐止四分尾山,台北3-07,317941,2770381,121.673291,25.04004,,3179412770381
檢核ok,,羅東,台北,台北4,1,石碇小格頭,台北4-01,314549,2763275,121.639346,24.97603,,3145492763275
檢核ok,,羅東,台北,台北4,2,石碇小格頭,台北4-02,314401,2763059,121.63787,24.97409,,3144012763059
檢核ok,,羅東,台北,台北4,3,石碇小格頭,台北4-03,314006,2762675,121.633941,24.97064,,3140062762675
檢核ok,,羅東,台北,台北4,4,石碇小格頭,台北4-04,313078,2762240,121.62473,24.96675,,3130782762240
檢核ok,,羅東,台北,台北4,5,石碇小格頭,台北4-05,312633,2762515,121.620335,24.96925,,3126332762515
檢核ok,,羅東,台北,台北4,6,石碇小格頭,台北4-06,312771,2761964,121.621677,24.96427,,3127712761964
檢核ok,,羅東,台北,台北4,7,石碇小格頭,台北4-07,313048,2761719,121.624409,24.96205,,3130482761719
檢核ok,,羅東,台北,台北5,1,新店十六分,台北5-01,310955,2759504,121.603584,24.94214,,3109552759504
檢核ok,,羅東,台北,台北5,2,新店十六分,台北5-02,310743,2759703,121.601494,24.94394,,3107432759703
檢核ok,,羅東,台北,台北5,3,新店十六分,台北5-03,311032,2759828,121.604361,24.94506,,3110322759828
檢核ok,,羅東,台北,台北5,4,新店十六分,台北5-04,311161,2760302,121.605659,24.94933,,3111612760302
檢核ok,,羅東,台北,台北5,5,新店十六分,台北5-05,310853,2760253,121.602607,24.94890,,3108532760253
檢核ok,,羅東,台北,台北5,6,新店十六分,台北5-06,310608,2760182,121.600178,24.94827,,3106082760182
檢核ok,,羅東,台北,台北5,7,新店十六分,台北5-07,310329,2760213,121.597416,24.94856,,3103292760213
檢核ok,,羅東,台北,台北5,8,新店十六分,台北5-08,310131,2760033,121.595448,24.94695,,3101312760033
檢核ok,,羅東,台北,台北6,1,坪林厚德崗坑,台北6-01,323506,2759501,121.727858,24.94156,,3235062759501
檢核ok,,羅東,台北,台北6,2,坪林厚德崗坑,台北6-02,323843,2759376,121.731188,24.94041,,3238432759376
檢核ok,,羅東,台北,台北6,3,坪林厚德崗坑,台北6-03,324096,2759413,121.733695,24.94073,,3240962759413
檢核ok,,羅東,台北,台北6,4,坪林厚德崗坑,台北6-04,324334,2759365,121.736049,24.94029,,3243342759365
檢核ok,,羅東,台北,台北6,5,坪林厚德崗坑,台北6-05,324419,2759139,121.736879,24.93824,,3244192759139
檢核ok,,羅東,台北,台北6,6,坪林厚德崗坑,台北6-06,324324,2758808,121.73592,24.93526,,3243242758808
檢核ok,,羅東,台北,台北6,7,坪林厚德崗坑,台北6-07,324743,2759084,121.740084,24.93773,,3247432759084
檢核ok,,羅東,台北,台北6,8,坪林厚德崗坑,台北6-08,324871,2758820,121.741337,24.93534,,3248712758820
檢核ok,,羅東,冬山,A07-01,1,宜蘭縣猴猴坑※,A07-01-01,337921,2715094,121.867797,24.53990,,3379212715094
檢核ok,,羅東,冬山,A07-01,2,宜蘭縣猴猴坑※,A07-01-02,337893,2715318,121.867534,24.54192,,3378932715318
檢核ok,,羅東,冬山,A07-01,3,宜蘭縣猴猴坑※,A07-01-03,337806,2715537,121.866686,24.54391,,3378062715537
檢核ok,,羅東,冬山,A07-01,4,宜蘭縣猴猴坑※,A07-01-04,337891,2715743,121.867541,24.54576,,3378912715743
檢核ok,,羅東,冬山,A07-01,5,宜蘭縣猴猴坑※,A07-01-05,337839,2715986,121.867043,24.54796,,3378392715986
檢核ok,,羅東,冬山,A07-01,6,宜蘭縣猴猴坑※,A07-01-06,337811,2716214,121.866781,24.55002,,3378112716214
檢核ok,,羅東,冬山,A07-01,7,宜蘭縣猴猴坑※,A07-01-07,337824,2716426,121.866922,24.55193,,3378242716426
檢核ok,,羅東,冬山,A07-01,8,宜蘭縣猴猴坑※,A07-01-08,337696,2716619,121.865671,24.55368,,3376962716619
檢核ok,,羅東,冬山,A07-01,9,宜蘭縣猴猴坑※,A07-01-09,337693,2716850,121.865655,24.55576,,3376932716850
檢核ok,,羅東,冬山,A07-01,10,宜蘭縣猴猴坑※,A07-01-10,337635,2717069,121.865096,24.55775,,3376352717069
檢核ok,,羅東,冬山,A07-05,1,寒溪,A07-05-01,318916,2720603,121.680494,24.59060,,3189162720603
檢核ok,,羅東,冬山,A07-05,2,寒溪,A07-05-02,319036,2720443,121.681671,24.58915,,3190362720443
檢核ok,,羅東,冬山,A07-05,3,寒溪,A07-05-03,319102,2720253,121.682314,24.58743,,3191022720253
檢核ok,,羅東,冬山,A07-05,4,寒溪,A07-05-04,319083,2720049,121.682116,24.58559,,3190832720049
檢核ok,,羅東,冬山,A07-05,5,寒溪,A07-05-05,318965,2719770,121.680937,24.58308,,3189652719770
檢核ok,,羅東,冬山,A07-05,6,寒溪,A07-05-06,318776,2719702,121.679068,24.58247,,3187762719702
檢核ok,,羅東,冬山,冬山1,1,羅區47林班(拳頭姆步道),冬山1-01,311893,2728075,121.611479,24.65836,,3118932728075
檢核ok,,羅東,冬山,冬山1,2,羅區47林班(拳頭姆步道),冬山1-02,312110,2728110,121.613624,24.65866,,3121102728110
檢核ok,,羅東,冬山,冬山1,3,羅區47林班(拳頭姆步道),冬山1-03,312233,2727904,121.61483,24.65680,,3122332727904
檢核ok,,羅東,冬山,冬山1,4,羅區47林班(拳頭姆步道),冬山1-04,312154,2727646,121.614038,24.65447,,3121542727646
檢核ok,,羅東,冬山,冬山1,5,羅區47林班(拳頭姆步道),冬山1-05,312241,2727442,121.614889,24.65263,,3122412727442
檢核ok,,羅東,冬山,冬山1,6,羅區47林班(拳頭姆步道),冬山1-06,312535,2727353,121.617789,24.65181,,3125352727353
檢核ok,,羅東,冬山,冬山2,1,羅區26林班(清水地熱區域),冬山2-01,312440,2725468,121.616767,24.63480,,3124402725468
檢核ok,,羅東,冬山,冬山2,2,羅區26林班(清水地熱區域),冬山2-02,312730,2725080,121.619614,24.63128,,3127302725080
檢核ok,,羅東,冬山,冬山2,3,羅區26林班(清水地熱區域),冬山2-03,312983,2724763,121.622099,24.62841,,3129832724763
檢核ok,,羅東,冬山,冬山2,4,羅區26林班(清水地熱區域),冬山2-04,313119,2724513,121.623431,24.62615,,3131192724513
檢核ok,,羅東,冬山,冬山2,5,羅區26林班(清水地熱區域),冬山2-05,313761,2724220,121.629758,24.62348,,3137612724220
檢核ok,,羅東,冬山,冬山2,6,羅區26林班(清水地熱區域),冬山2-06,314467,2723449,121.636696,24.61649,,3144672723449
檢核ok,,羅東,冬山,冬山3,1,羅區66林班,冬山3-01,323970,2725497,121.730652,24.63455,,3239702725497
檢核ok,,羅東,冬山,冬山3,2,羅區66林班,冬山3-02,323862,2725328,121.729577,24.63303,,3238622725328
檢核ok,,羅東,冬山,冬山3,3,羅區66林班,冬山3-03,323749,2725152,121.728451,24.63144,,3237492725152
檢核ok,,羅東,冬山,冬山3,4,羅區66林班,冬山3-04,323647,2724992,121.727436,24.63000,,3236472724992
檢核ok,,羅東,冬山,冬山3,5,羅區66林班,冬山3-05,323455,2724938,121.725536,24.62953,,3234552724938
檢核ok,,羅東,冬山,冬山3,6,羅區66林班,冬山3-06,323348,2724770,121.724471,24.62801,,3233482724770
檢核ok,,羅東,冬山,冬山4,1,羅區71-72林班,冬山4-01,325487,2722228,121.745461,24.60496,,3254872722228
檢核ok,,羅東,冬山,冬山4,2,羅區71-72林班,冬山4-02,325641,2722361,121.746988,24.60616,,3256412722361
檢核ok,,羅東,冬山,冬山4,3,羅區71-72林班,冬山4-03,325705,2722550,121.747631,24.60786,,3257052722550
檢核ok,,羅東,冬山,冬山4,4,羅區71-72林班,冬山4-04,325812,2722719,121.748696,24.60938,,3258122722719
檢核ok,,羅東,冬山,冬山4,5,羅區71-72林班,冬山4-05,325906,2722896,121.749634,24.61097,,3259062722896
檢核ok,,羅東,冬山,冬山4,6,羅區71-72林班,冬山4-06,325947,2723092,121.75005,24.61274,,3259472723092
檢核ok,,羅東,冬山,冬山5,1,羅區73-75，79-80林班,冬山5-01,327929,2722894,121.769611,24.61085,,3279292722894
檢核ok,,羅東,冬山,冬山5,2,羅區73-75，79-80林班,冬山5-02,327851,2722709,121.768831,24.60919,,3278512722709
檢核ok,,羅東,冬山,冬山5,3,羅區73-75，79-80林班,冬山5-03,327934,2722527,121.76964,24.60754,,3279342722527
檢核ok,,羅東,冬山,冬山5,4,羅區73-75，79-80林班,冬山5-04,327853,2722338,121.76883,24.60584,,3278532722338
檢核ok,,羅東,冬山,冬山5,5,羅區73-75，79-80林班,冬山5-05,327665,2722406,121.766977,24.60646,,3276652722406
檢核ok,,羅東,冬山,冬山5,6,羅區73-75，79-80林班,冬山5-06,327468,2722366,121.76503,24.60611,,3274682722366
檢核ok,,羅東,冬山,冬山6,1,羅區101林班,冬山6-01,332556,2721662,121.815231,24.59949,(原)北支線叉路口,3325562721662
檢核ok,,羅東,冬山,冬山6,2,羅區101林班,冬山6-02,332426,2721510,121.813939,24.59812,,3324262721510
檢核ok,,羅東,冬山,冬山6,3,羅區101林班,冬山6-03,332410,2721311,121.813769,24.59633,,3324102721311
檢核ok,,羅東,冬山,冬山6,4,羅區101林班,冬山6-04,332303,2721139,121.812702,24.59478,,3323032721139
檢核ok,,羅東,冬山,冬山6,5,羅區101林班,冬山6-05,332163,2720996,121.811312,24.59350,,3321632720996
檢核ok,,羅東,冬山,冬山6,6,羅區101林班,冬山6-06,332219,2720804,121.811854,24.59176,,3322192720804
@,建議往南移動50m，因為與水里8的樣點6距離不足200m,南投,水里,水里6,1,巒大89林班,水里6-01,240588,2623034,120.907696,23.711119,,2405882623034
@,檢核ok,南投,水里,水里6,2,巒大89林班,水里6-02,240662,2622731,120.908424,23.708383,,2406622622731
@,檢核ok,南投,水里,水里6,3,巒大89林班,水里6-03,240772,2622576,120.909503,23.706984,,2407722622576
@,檢核ok,南投,水里,水里6,4,巒大89林班,水里6-04,241068,2622473,120.912407,23.706056,,2410682622473
@,建議往南移動80m，因為與樣點4距離不足200m,南投,水里,水里6,5,巒大89林班,水里6-05,241147,2622371,120.913182,23.705135,,2411472622371
@,檢核ok,南投,水里,水里6,6,巒大89林班,水里6-06,241434,2622263,120.915997,23.704161,,2414342622263
檢核ok,,南投,水里,B32-05,1,明湖水庫（高山巷）※,B32-05-01,235744,2638824,120.860038,23.853664,,2357442638824
檢核ok,,南投,水里,B32-05,2,明湖水庫（高山巷）※,B32-05-02,235548,2638981,120.858112,23.85508,,2355482638981
檢核ok,,南投,水里,B32-05,3,明湖水庫（高山巷）※,B32-05-03,235380,2639074,120.856462,23.855918,,2353802639074
檢核ok,,南投,水里,B32-05,4,明湖水庫（高山巷）※,B32-05-04,235205,2639338,120.854741,23.8583,,2352052639338
檢核ok,,南投,水里,B32-05,5,明湖水庫（高山巷）※,B32-05-05,235124,2639578,120.853944,23.860467,,2351242639578
檢核ok,,南投,水里,B32-05,6,明湖水庫（高山巷）※,B32-05-06,234850,2639817,120.851251,23.862622,,2348502639817
檢核ok,,南投,水里,B32-05,7,明湖水庫（高山巷）※,B32-05-07,234750,2640152,120.850266,23.865646,,2347502640152
檢核ok,,南投,水里,B32-06,1,郡坑村（巒大林區守衛室）,B32-06-01,238082,2628030,120.883079,23.756215,(原)人倫林道（坍方）,2380822628030
檢核ok,,南投,水里,B32-06,2,郡坑村（巒大林區守衛室）,B32-06-02,238108,2628241,120.883333,23.758121,,2381082628241
檢核ok,,南投,水里,B32-06,3,郡坑村（巒大林區守衛室）,B32-06-03,238150,2628449,120.883743,23.759999,,2381502628449
檢核ok,,南投,水里,B32-06,4,郡坑村（巒大林區守衛室）,B32-06-04,238319,2628524,120.885401,23.760678,,2383192628524
檢核ok,,南投,水里,B32-06,5,郡坑村（巒大林區守衛室）,B32-06-05,238353,2628741,120.885732,23.762638,,2383532628741
檢核ok,,南投,水里,B32-06,6,郡坑村（巒大林區守衛室）,B32-06-06,238458,2628921,120.886761,23.764264,,2384582628921
檢核ok,,南投,水里,水里7,1,巒大74林班,水里7-01,241156,2623042,120.913266,23.711194,,2411562623042
檢核ok,,南投,水里,水里7,2,巒大74林班,水里7-02,241356,2622936,120.915228,23.710238,,2413562622936
檢核ok,,南投,水里,水里7,3,巒大74林班,水里7-03,241649,2622912,120.918102,23.710023,,2416492622912
檢核ok,,南投,水里,水里7,4,巒大74林班,水里7-04,241856,2622685,120.920133,23.707974,,2418562622685
檢核ok,,南投,水里,水里7,5,巒大74林班,水里7-05,242298,2622806,120.924467,23.709069,,2422982622806
檢核ok,,南投,水里,水里7,6,巒大74林班,水里7-06,242478,2622805,120.92623,23.70906,,2424782622805
檢核ok,,南投,水里,水里8,1,巒大88林班,水里8-01,239828,2623856,120.90024,23.71854,,2398282623856
